municipio,ano,faixa,casos,internacoes_total,populacao,densidade,pib_per_capita,esgoto_inadequado_pct,fossa_septica_pct,agua_poco_raso_pct,agua_rede_pct,pct_0a4,pct_20a59,pct_60mais,pop_faixa,inadeq_10pp,septica_10pp,poco_10pp,log_pib,log_dens,ano_c,log_int_pc
Aldeias Altas,2011,60mais,47,276,24346,12.48,3755.61,49.23,38.13,19.97,40.32,9.28,48.5,11.25,2738.925,4.923,3.813,1.9969999999999999,8.23100600107123,2.5241273629412815,3,-2.2949199209147295
Aldeias Altas,2012,0a4,96,233,24726,12.68,4132.13,49.23,38.13,19.97,40.32,9.28,48.5,11.25,2294.5728,4.923,3.813,1.9969999999999999,8.326548291506477,2.5400259490090797,4,-2.2872635078111894
Aldeias Altas,2012,20a59,180,1344,24726,12.68,4132.13,49.23,38.13,19.97,40.32,9.28,48.5,11.25,11992.109999999999,4.923,3.813,1.9969999999999999,8.326548291506477,2.5400259490090797,4,-2.1885986914391236
Aldeias Altas,2012,60mais,45,304,24726,12.68,4132.13,49.23,38.13,19.97,40.32,9.28,48.5,11.25,2781.675,4.923,3.813,1.9969999999999999,8.326548291506477,2.5400259490090797,4,-2.2137808418229885
Aldeias Altas,2013,0a4,159,392,25177,12.91,4563.09,49.23,38.13,19.97,40.32,9.28,48.5,11.25,2336.4256,4.923,3.813,1.9969999999999999,8.425755304598768,2.558002204858551,5,-1.78511567934357
Aldeias Altas,2013,20a59,141,1091,25177,12.91,4563.09,49.23,38.13,19.97,40.32,9.28,48.5,11.25,12210.845,4.923,3.813,1.9969999999999999,8.425755304598768,2.558002204858551,5,-2.41522978444629
Aldeias Altas,2013,60mais,56,307,25177,12.91,4563.09,49.23,38.13,19.97,40.32,9.28,48.5,11.25,2832.4125,4.923,3.813,1.9969999999999999,8.425755304598768,2.558002204858551,5,-2.2220363533991554
Aldeias Altas,2014,0a4,174,386,25509,13.08,6664.98,49.23,38.13,19.97,40.32,9.28,48.5,11.25,2367.2351999999996,4.923,3.813,1.9969999999999999,8.804622231858119,2.5710843460290524,6,-1.8136406013990891
Aldeias Altas,2014,20a59,114,986,25509,13.08,6664.98,49.23,38.13,19.97,40.32,9.28,48.5,11.25,12371.865,4.923,3.813,1.9969999999999999,8.804622231858119,2.5710843460290524,6,-2.529523867406613
Aldeias Altas,2014,60mais,38,365,25509,13.08,6664.98,49.23,38.13,19.97,40.32,9.28,48.5,11.25,2869.7625000000003,4.923,3.813,1.9969999999999999,8.804622231858119,2.5710843460290524,6,-2.0620871991337486
Aldeias Altas,2015,0a4,145,363,25823,13.24,8079.7,49.23,38.13,19.97,40.32,9.28,48.5,11.25,2396.3743999999997,4.923,3.813,1.9969999999999999,8.997110022112983,2.5832425505088623,7,-1.887309373197156
Aldeias Altas,2015,20a59,144,1020,25823,13.24,8079.7,49.23,38.13,19.97,40.32,9.28,48.5,11.25,12524.154999999999,4.923,3.813,1.9969999999999999,8.997110022112983,2.5832425505088623,7,-2.5078565523290184
Aldeias Altas,2015,60mais,39,336,25823,13.24,8079.7,49.23,38.13,19.97,40.32,9.28,48.5,11.25,2905.0875,4.923,3.813,1.9969999999999999,8.997110022112983,2.5832425505088623,7,-2.1571076293511227
Aldeias Altas,2016,0a4,191,388,26115,13.39,6498.22,49.23,38.13,19.97,40.32,9.28,48.5,11.25,2423.4719999999998,4.923,3.813,1.9969999999999999,8.779283572227177,2.5945081597030812,8,-1.8319511620571434
Aldeias Altas,2016,20a59,100,866,26115,13.39,6498.22,49.23,38.13,19.97,40.32,9.28,48.5,11.25,12665.775,4.923,3.813,1.9969999999999999,8.779283572227177,2.5945081597030812,8,-2.68277384426331
Aldeias Altas,2016,60mais,52,359,26115,13.39,6498.22,49.23,38.13,19.97,40.32,9.28,48.5,11.25,2937.9375,4.923,3.813,1.9969999999999999,8.779283572227177,2.5945081597030812,8,-2.102140695044458
Aldeias Altas,2017,0a4,163,449,26387,13.53,6598.32,49.23,38.13,19.97,40.32,9.28,48.5,11.25,2448.7136,4.923,3.813,1.9969999999999999,8.794570350157779,2.604909442182697,9,-1.6962952166791136
Aldeias Altas,2017,20a59,127,1095,26387,13.53,6598.32,49.23,38.13,19.97,40.32,9.28,48.5,11.25,12797.695,4.923,3.813,1.9969999999999999,8.794570350157779,2.604909442182697,9,-2.458510713316095
Aldeias Altas,2017,60mais,53,408,26387,13.53,6598.32,49.23,38.13,19.97,40.32,9.28,48.5,11.25,2968.5375,4.923,3.813,1.9969999999999999,8.794570350157779,2.604909442182697,9,-1.984557511869526
Aldeias Altas,2018,0a4,109,354,26302,13.48,6882.18,49.23,38.13,19.97,40.32,9.28,48.5,11.25,2440.8255999999997,4.923,3.813,1.9969999999999999,8.83669074120283,2.601207105484161,10,-1.9307947085781534
Aldeias Altas,2018,20a59,96,1207,26302,13.48,6882.18,49.23,38.13,19.97,40.32,9.28,48.5,11.25,12756.47,4.923,3.813,1.9969999999999999,8.83669074120283,2.601207105484161,10,-2.3579006517597247
Aldeias Altas,2018,60mais,35,507,26302,13.48,6882.18,49.23,38.13,19.97,40.32,9.28,48.5,11.25,2958.975,4.923,3.813,1.9969999999999999,8.83669074120283,2.601207105484161,10,-1.7640871999730647
Aldeias Altas,2019,0a4,73,385,26532,13.6,7502.75,49.23,38.13,19.97,40.32,9.28,48.5,11.25,2462.1695999999997,4.923,3.813,1.9969999999999999,8.923024898985274,2.6100697927420065,11,-1.85555485716768
Aldeias Altas,2019,20a59,70,982,26532,13.6,7502.75,49.23,38.13,19.97,40.32,9.28,48.5,11.25,12868.02,4.923,3.813,1.9969999999999999,8.923024898985274,2.6100697927420065,11,-2.572909134246327
Aldeias Altas,2019,60mais,25,390,26532,13.6,7502.75,49.23,38.13,19.97,40.32,9.28,48.5,11.25,2984.85,4.923,3.813,1.9969999999999999,8.923024898985274,2.6100697927420065,11,-2.035158034184092
Aldeias Altas,2020,0a4,60,170,26757,13.72,7895.13,49.23,38.13,19.97,40.32,9.28,48.5,11.25,2483.0496,4.923,3.813,1.9969999999999999,8.974001392671974,2.6188546222977394,12,-2.6814443240940733
Aldeias Altas,2020,20a59,32,794,26757,13.72,7895.13,49.23,38.13,19.97,40.32,9.28,48.5,11.25,12977.145,4.923,3.813,1.9969999999999999,8.974001392671974,2.6188546222977394,12,-2.7938615510425273
Aldeias Altas,2020,60mais,15,302,26757,13.72,7895.13,49.23,38.13,19.97,40.32,9.28,48.5,11.25,3010.1625,4.923,3.813,1.9969999999999999,8.974001392671974,2.6188546222977394,12,-2.299322325621785
Aldeias Altas,2021,0a4,18,127,26979,13.83,9244.08,49.23,38.13,19.97,40.32,9.28,48.5,11.25,2503.6512,4.923,3.813,1.9969999999999999,9.131738625619047,2.626840145676667,13,-2.981318338934052
Aldeias Altas,2021,20a59,5,575,26979,13.83,9244.08,49.23,38.13,19.97,40.32,9.28,48.5,11.25,13084.815,4.923,3.813,1.9969999999999999,9.131738625619047,2.626840145676667,13,-3.124837635740621
Aldeias Altas,2021,60mais,2,198,26979,13.83,9244.08,49.23,38.13,19.97,40.32,9.28,48.5,11.25,3035.1375000000003,4.923,3.813,1.9969999999999999,9.131738625619047,2.626840145676667,13,-2.729744976550428
Aldeias Altas,2022,0a4,23,151,25913,13.28,14254.24,49.23,38.13,19.97,40.32,9.28,48.5,11.25,2404.7264,4.923,3.813,1.9969999999999999,9.56480968529905,2.5862591440482876,14,-2.767911576259674
Aldeias Altas,2022,20a59,32,761,25913,13.28,14254.24,49.23,38.13,19.97,40.32,9.28,48.5,11.25,12567.805,4.923,3.813,1.9969999999999999,9.56480968529905,2.5862591440482876,14,-2.8042603063582408
Aldeias Altas,2022,60mais,11,306,25913,13.28,14254.24,49.23,38.13,19.97,40.32,9.28,48.5,11.25,2915.2125,4.923,3.813,1.9969999999999999,9.56480968529905,2.5862591440482876,14,-2.2541128929745375
Aldeias Altas,2023,0a4,28,208,24848,12.74,13491.87,49.23,38.13,19.97,40.32,9.28,48.5,11.25,2305.8943999999997,4.923,3.813,1.9969999999999999,9.50984256079566,2.5447466501440172,15,-2.405685826497168
Aldeias Altas,2023,20a59,25,829,24848,12.74,13491.87,49.23,38.13,19.97,40.32,9.28,48.5,11.25,12051.279999999999,4.923,3.813,1.9969999999999999,9.50984256079566,2.5447466501440172,15,-2.6767060022085194
Aldeias Altas,2023,60mais,10,335,24848,12.74,13491.87,49.23,38.13,19.97,40.32,9.28,48.5,11.25,2795.4,4.923,3.813,1.9969999999999999,9.50984256079566,2.5447466501440172,15,-2.1215999562257397
Aldeias Altas,2024,0a4,26,161,23782,12.19,14096.63,49.23,38.13,19.97,40.32,9.28,48.5,11.25,2206.9696,4.923,3.813,1.9969999999999999,9.553691040707314,2.5006159434931803,16,-2.617971266823079
Aldeias Altas,2024,20a59,10,771,23782,12.19,14096.63,49.23,38.13,19.97,40.32,9.28,48.5,11.25,11534.27,4.923,3.813,1.9969999999999999,9.553691040707314,2.5006159434931803,16,-2.7053895093895406
Aldeias Altas,2024,60mais,4,320,23782,12.19,14096.63,49.23,38.13,19.97,40.32,9.28,48.5,11.25,2675.475,4.923,3.813,1.9969999999999999,9.553691040707314,2.5006159434931803,16,-2.1235612178660896
Aldeias Altas,2025,0a4,24,147,23776,12.19,14100.19,49.23,38.13,19.97,40.32,9.28,48.5,11.25,2206.4128,4.923,3.813,1.9969999999999999,9.553943551452775,2.5006159434931803,17,-2.708690721548767
Aldeias Altas,2025,20a59,12,785,23776,12.19,14100.19,49.23,38.13,19.97,40.32,9.28,48.5,11.25,11531.36,4.923,3.813,1.9969999999999999,9.553943551452775,2.5006159434931803,17,-2.6871418416904236
Aldeias Altas,2025,60mais,9,338,23776,12.19,14100.19,49.23,38.13,19.97,40.32,9.28,48.5,11.25,2674.8,4.923,3.813,1.9969999999999999,9.553943551452775,2.5006159434931803,17,-2.0685839946968048
Aldeias Altas,2026,0a4,10,70,23776,12.19,14100.19,49.23,38.13,19.97,40.32,9.28,48.5,11.25,2206.4128,4.923,3.813,1.9969999999999999,9.553943551452775,2.5006159434931803,18,-3.4506280662781443
Aldeias Altas,2026,20a59,6,301,23776,12.19,14100.19,49.23,38.13,19.97,40.32,9.28,48.5,11.25,11531.36,4.923,3.813,1.9969999999999999,9.553943551452775,2.5006159434931803,18,-3.645715294723956
Aldeias Altas,2026,60mais,3,169,23776,12.19,14100.19,49.23,38.13,19.97,40.32,9.28,48.5,11.25,2674.8,4.923,3.813,1.9969999999999999,9.553943551452775,2.5006159434931803,18,-2.76173117525675
Altamira do Maranhão,2008,0a4,6,19,7607,14.44,3787.04,49.38,30.82,16.97,68.46,7.85,53.82,13.85,597.1495,4.938000000000001,3.082,1.6969999999999998,8.239339990296502,2.67000213346468,0,-3.447728521637086
Altamira do Maranhão,2008,20a59,0,91,7607,14.44,3787.04,49.38,30.82,16.97,68.46,7.85,53.82,13.85,4094.0874,4.938000000000001,3.082,1.6969999999999998,8.239339990296502,2.67000213346468,0,-3.8064396077911193
Altamira do Maranhão,2008,60mais,2,13,7607,14.44,3787.04,49.38,30.82,16.97,68.46,7.85,53.82,13.85,1053.5694999999998,4.938000000000001,3.082,1.6969999999999998,8.239339990296502,2.67000213346468,0,-4.39498984418102
Altamira do Maranhão,2009,0a4,2,12,7771,14.75,3353.75,49.38,30.82,16.97,68.46,7.85,53.82,13.85,610.0235,4.938000000000001,3.082,1.6969999999999998,8.117834401739835,2.691243082785829,1,-3.9285908312274676
Altamira do Maranhão,2009,20a59,0,76,7771,14.75,3353.75,49.38,30.82,16.97,68.46,7.85,53.82,13.85,4182.3522,4.938000000000001,3.082,1.6969999999999998,8.117834401739835,2.691243082785829,1,-4.00789575423358
Altamira do Maranhão,2009,60mais,2,13,7771,14.75,3353.75,49.38,30.82,16.97,68.46,7.85,53.82,13.85,1076.2834999999998,4.938000000000001,3.082,1.6969999999999998,8.117834401739835,2.691243082785829,1,-4.416319824392962
Altamira do Maranhão,2010,0a4,1,6,9498,18.03,3205.94,49.38,30.82,16.97,68.46,7.85,53.82,13.85,745.593,4.938000000000001,3.082,1.6969999999999998,8.072760618084828,2.8920370372152258,2,-4.822420405687238
Altamira do Maranhão,2010,20a59,1,79,9498,18.03,3205.94,49.38,30.82,16.97,68.46,7.85,53.82,13.85,5111.8236,4.938000000000001,3.082,1.6969999999999998,8.072760618084828,2.8920370372152258,2,-4.169863635952714
Altamira do Maranhão,2010,60mais,2,19,9498,18.03,3205.94,49.38,30.82,16.97,68.46,7.85,53.82,13.85,1315.473,4.938000000000001,3.082,1.6969999999999998,8.072760618084828,2.8920370372152258,2,-4.237512596587883
Altamira do Maranhão,2011,0a4,2,17,11225,21.31,3226.46,49.38,30.82,16.97,68.46,7.85,53.82,13.85,881.1625,4.938000000000001,3.082,1.6969999999999998,8.079140839964474,3.0591764461105257,3,-3.9480287143604644
Altamira do Maranhão,2011,20a59,1,67,11225,21.31,3226.46,49.38,30.82,16.97,68.46,7.85,53.82,13.85,6041.295,4.938000000000001,3.082,1.6969999999999998,8.079140839964474,3.0591764461105257,3,-4.501681052530158
Altamira do Maranhão,2011,60mais,1,12,11225,21.31,3226.46,49.38,30.82,16.97,68.46,7.85,53.82,13.85,1554.6625,4.938000000000001,3.082,1.6969999999999998,8.079140839964474,3.0591764461105257,3,-4.864107109467711
Altamira do Maranhão,2012,0a4,4,16,11381,21.6,3482.12,49.38,30.82,16.97,68.46,7.85,53.82,13.85,893.4085,4.938000000000001,3.082,1.6969999999999998,8.155396582686627,3.0726933146901194,4,-4.022455200848334
Altamira do Maranhão,2012,20a59,0,66,11381,21.6,3482.12,49.38,30.82,16.97,68.46,7.85,53.82,13.85,6125.2542,4.938000000000001,3.082,1.6969999999999998,8.155396582686627,3.0726933146901194,4,-4.530520794566133
Altamira do Maranhão,2012,60mais,1,16,11381,21.6,3482.12,49.38,30.82,16.97,68.46,7.85,53.82,13.85,1576.2685,4.938000000000001,3.082,1.6969999999999998,8.155396582686627,3.0726933146901194,4,-4.590226901687364
Altamira do Maranhão,2013,0a4,1,9,11564,21.95,3965.67,49.38,30.82,16.97,68.46,7.85,53.82,13.85,907.774,4.938000000000001,3.082,1.6969999999999998,8.2854300983561,3.08876713952118,5,-4.613770871606243
Altamira do Maranhão,2013,20a59,0,71,11564,21.95,3965.67,49.38,30.82,16.97,68.46,7.85,53.82,13.85,6223.7448,4.938000000000001,3.082,1.6969999999999998,8.2854300983561,3.08876713952118,5,-4.47344718540559
Altamira do Maranhão,2013,60mais,1,23,11564,21.95,3965.67,49.38,30.82,16.97,68.46,7.85,53.82,13.85,1601.6139999999998,4.938000000000001,3.082,1.6969999999999998,8.2854300983561,3.08876713952118,5,-4.243272933852343
Altamira do Maranhão,2014,0a4,1,15,11699,22.21,4694.42,49.38,30.82,16.97,68.46,7.85,53.82,13.85,918.3715,4.938000000000001,3.082,1.6969999999999998,8.454129848334953,3.100542637906336,6,-4.114551791751617
Altamira do Maranhão,2014,20a59,0,97,11699,22.21,4694.42,49.38,30.82,16.97,68.46,7.85,53.82,13.85,6296.401800000001,4.938000000000001,3.082,1.6969999999999998,8.454129848334953,3.100542637906336,6,-4.173022627854887
Altamira do Maranhão,2014,60mais,2,27,11699,22.21,4694.42,49.38,30.82,16.97,68.46,7.85,53.82,13.85,1620.3114999999998,4.938000000000001,3.082,1.6969999999999998,8.454129848334953,3.100542637906336,6,-4.094536827688528
Altamira do Maranhão,2015,0a4,0,18,11616,22.05,5173.64,49.38,30.82,16.97,68.46,7.85,53.82,13.85,911.856,4.938000000000001,3.082,1.6969999999999998,8.551331781662723,3.093312601892855,7,-3.9251103249746384
Altamira do Maranhão,2015,20a59,1,74,11616,22.05,5173.64,49.38,30.82,16.97,68.46,7.85,53.82,13.85,6251.7312,4.938000000000001,3.082,1.6969999999999998,8.551331781662723,3.093312601892855,7,-4.436548603171076
Altamira do Maranhão,2015,60mais,0,24,11616,22.05,5173.64,49.38,30.82,16.97,68.46,7.85,53.82,13.85,1608.8159999999998,4.938000000000001,3.082,1.6969999999999998,8.551331781662723,3.093312601892855,7,-4.205199953361888
Altamira do Maranhão,2016,0a4,1,9,10210,19.38,6150.93,49.38,30.82,16.97,68.46,7.85,53.82,13.85,801.485,4.938000000000001,3.082,1.6969999999999998,8.724358568880241,2.96424160646262,8,-4.489241679628718
Altamira do Maranhão,2016,20a59,0,78,10210,19.38,6150.93,49.38,30.82,16.97,68.46,7.85,53.82,13.85,5495.022,4.938000000000001,3.082,1.6969999999999998,8.724358568880241,2.96424160646262,8,-4.254889043779788
Altamira do Maranhão,2016,60mais,0,26,10210,19.38,6150.93,49.38,30.82,16.97,68.46,7.85,53.82,13.85,1414.0849999999998,4.938000000000001,3.082,1.6969999999999998,8.724358568880241,2.96424160646262,8,-3.9961414197824854
Altamira do Maranhão,2017,0a4,2,14,8070,15.32,6981.16,49.38,30.82,16.97,68.46,7.85,53.82,13.85,633.495,4.938000000000001,3.082,1.6969999999999998,8.850970371060285,2.729159164312445,9,-3.8121947774549616
Altamira do Maranhão,2017,20a59,0,99,8070,15.32,6981.16,49.38,30.82,16.97,68.46,7.85,53.82,13.85,4343.274,4.938000000000001,3.082,1.6969999999999998,8.850970371060285,2.729159164312445,9,-3.781263870440073
Altamira do Maranhão,2017,60mais,4,47,8070,15.32,6981.16,49.38,30.82,16.97,68.46,7.85,53.82,13.85,1117.695,4.938000000000001,3.082,1.6969999999999998,8.850970371060285,2.729159164312445,9,-3.168876206199192
Altamira do Maranhão,2018,0a4,2,20,8066,15.31,6994.67,49.38,30.82,16.97,68.46,7.85,53.82,13.85,633.181,4.938000000000001,3.082,1.6969999999999998,8.85290370943205,2.7285062096695922,10,-3.4550240476855483
Altamira do Maranhão,2018,20a59,2,96,8066,15.31,6994.67,49.38,30.82,16.97,68.46,7.85,53.82,13.85,4341.1212000000005,4.938000000000001,3.082,1.6969999999999998,8.85290370943205,2.7285062096695922,10,-3.8115397432761458
Altamira do Maranhão,2018,60mais,0,24,8066,15.31,6994.67,49.38,30.82,16.97,68.46,7.85,53.82,13.85,1117.1409999999998,4.938000000000001,3.082,1.6969999999999998,8.85290370943205,2.7285062096695922,10,-3.8404741917306238
Altamira do Maranhão,2019,0a4,3,16,8128,15.43,7210.51,49.38,30.82,16.97,68.46,7.85,53.82,13.85,638.048,4.938000000000001,3.082,1.6969999999999998,8.883294962867538,2.7363136663750693,11,-3.6858247933847075
Altamira do Maranhão,2019,20a59,1,119,8128,15.43,7210.51,49.38,30.82,16.97,68.46,7.85,53.82,13.85,4374.4896,4.938000000000001,3.082,1.6969999999999998,8.883294962867538,2.7363136663750693,11,-3.604421636017402
Altamira do Maranhão,2019,60mais,1,46,8128,15.43,7210.51,49.38,30.82,16.97,68.46,7.85,53.82,13.85,1125.7279999999998,4.938000000000001,3.082,1.6969999999999998,8.883294962867538,2.7363136663750693,11,-3.197543819974424
Altamira do Maranhão,2020,0a4,2,11,8189,15.54,7518.99,49.38,30.82,16.97,68.46,7.85,53.82,13.85,642.8365,4.938000000000001,3.082,1.6969999999999998,8.925187099413051,2.7434173449395014,12,-4.067995142278043
Altamira do Maranhão,2020,20a59,1,93,8189,15.54,7518.99,49.38,30.82,16.97,68.46,7.85,53.82,13.85,4407.3198,4.938000000000001,3.082,1.6969999999999998,8.925187099413051,2.7434173449395014,12,-3.858422535427601
Altamira do Maranhão,2020,60mais,2,49,8189,15.54,7518.99,49.38,30.82,16.97,68.46,7.85,53.82,13.85,1134.1764999999998,4.938000000000001,3.082,1.6969999999999998,8.925187099413051,2.7434173449395014,12,-3.1418418178048175
Altamira do Maranhão,2021,0a4,0,10,8250,15.66,8668.12,49.38,30.82,16.97,68.46,7.85,53.82,13.85,647.625,4.938000000000001,3.082,1.6969999999999998,9.067407206584418,2.751109690562657,13,-4.170726732140906
Altamira do Maranhão,2021,20a59,0,113,8250,15.66,8668.12,49.38,30.82,16.97,68.46,7.85,53.82,13.85,4440.150000000001,4.938000000000001,3.082,1.6969999999999998,9.067407206584418,2.751109690562657,13,-3.6710556199270545
Altamira do Maranhão,2021,60mais,1,56,8250,15.66,8668.12,49.38,30.82,16.97,68.46,7.85,53.82,13.85,1142.6249999999998,4.938000000000001,3.082,1.6969999999999998,9.067407206584418,2.751109690562657,13,-3.0157318352388334
Altamira do Maranhão,2022,0a4,0,14,7688,14.59,10319.46,49.38,30.82,16.97,68.46,7.85,53.82,13.85,603.508,4.938000000000001,3.082,1.6969999999999998,9.241786712085128,2.6803363625346943,14,-3.7637019668410954
Altamira do Maranhão,2022,20a59,0,129,7688,14.59,10319.46,49.38,30.82,16.97,68.46,7.85,53.82,13.85,4137.6816,4.938000000000001,3.082,1.6969999999999998,9.241786712085128,2.6803363625346943,14,-3.4680785055991246
Altamira do Maranhão,2022,60mais,1,63,7688,14.59,10319.46,49.38,30.82,16.97,68.46,7.85,53.82,13.85,1064.7879999999998,4.938000000000001,3.082,1.6969999999999998,9.241786712085128,2.6803363625346943,14,-2.8273962709038516
Altamira do Maranhão,2023,0a4,4,24,7127,13.53,12395.54,49.38,30.82,16.97,68.46,7.85,53.82,13.85,559.4695,4.938000000000001,3.082,1.6969999999999998,9.425092009474335,2.604909442182697,15,-3.148935182960151
Altamira do Maranhão,2023,20a59,0,114,7127,13.53,12395.54,49.38,30.82,16.97,68.46,7.85,53.82,13.85,3835.7514,4.938000000000001,3.082,1.6969999999999998,9.425092009474335,2.604909442182697,15,-3.5159221784180437
Altamira do Maranhão,2023,60mais,2,71,7127,13.53,12395.54,49.38,30.82,16.97,68.46,7.85,53.82,13.85,987.0894999999999,4.938000000000001,3.082,1.6969999999999998,9.425092009474335,2.604909442182697,15,-2.632080837105811
Altamira do Maranhão,2024,0a4,2,15,6565,12.46,13456.66,49.38,30.82,16.97,68.46,7.85,53.82,13.85,515.3525,4.938000000000001,3.082,1.6969999999999998,9.507229429761365,2.522523513359307,16,-3.536800931440912
Altamira do Maranhão,2024,20a59,0,156,6565,12.46,13456.66,49.38,30.82,16.97,68.46,7.85,53.82,13.85,3533.283,4.938000000000001,3.082,1.6969999999999998,9.507229429761365,2.522523513359307,16,-3.120126738798028
Altamira do Maranhão,2024,60mais,1,60,6565,12.46,13456.66,49.38,30.82,16.97,68.46,7.85,53.82,13.85,909.2524999999999,4.938000000000001,3.082,1.6969999999999998,9.507229429761365,2.522523513359307,16,-2.718278271160052
Altamira do Maranhão,2025,0a4,1,26,6549,12.43,13489.54,49.38,30.82,16.97,68.46,7.85,53.82,13.85,514.0965,4.938000000000001,3.082,1.6969999999999998,9.509669849287567,2.5201129055226197,17,-2.9843144530027974
Altamira do Maranhão,2025,20a59,1,134,6549,12.43,13489.54,49.38,30.82,16.97,68.46,7.85,53.82,13.85,3524.6718,4.938000000000001,3.082,1.6969999999999998,9.509669849287567,2.5201129055226197,17,-3.2697028045778107
Altamira do Maranhão,2025,60mais,0,67,6549,12.43,13489.54,49.38,30.82,16.97,68.46,7.85,53.82,13.85,907.0364999999999,4.938000000000001,3.082,1.6969999999999998,9.509669849287567,2.5201129055226197,17,-2.6054900724723438
Altamira do Maranhão,2026,0a4,1,9,6549,12.43,13489.54,49.38,30.82,16.97,68.46,7.85,53.82,13.85,514.0965,4.938000000000001,3.082,1.6969999999999998,9.509669849287567,2.5201129055226197,18,-4.04518641368806
Altamira do Maranhão,2026,20a59,0,55,6549,12.43,13489.54,49.38,30.82,16.97,68.46,7.85,53.82,13.85,3524.6718,4.938000000000001,3.082,1.6969999999999998,9.509669849287567,2.5201129055226197,18,-4.160209419296251
Altamira do Maranhão,2026,60mais,0,18,6549,12.43,13489.54,49.38,30.82,16.97,68.46,7.85,53.82,13.85,907.0364999999999,4.938000000000001,3.082,1.6969999999999998,9.509669849287567,2.5201129055226197,18,-3.919810933967145
Alto Alegre do Maranhão,2008,0a4,18,75,22676,57.49,3198.49,54.5,38.1,2.36,78.97,8.18,52.11,11.76,1854.8968,5.45,3.81,0.236,8.070434102419775,4.0516110196351995,0,-3.208096226534448
