cod6,ano,faixa,obitos_a00a09,obitos_mal_definidos,obitos_total
210300,2017,20a59,3,3,277
210300,2017,5a19,0,0,28
210300,2017,60mais,2,28,609
210300,2018,0a4,1,0,31
210300,2018,20a59,3,7,300
210300,2018,5a19,0,1,21
210300,2018,60mais,7,25,587
210300,2019,0a4,2,0,36
210300,2019,20a59,0,1,270
210300,2019,5a19,0,0,17
210300,2019,60mais,8,1,580
210300,2020,0a4,0,0,41
210300,2020,20a59,2,10,327
210300,2020,5a19,0,2,33
210300,2020,60mais,3,22,798
210300,2021,0a4,0,0,44
210300,2021,20a59,1,12,408
210300,2021,5a19,0,0,27
210300,2021,60mais,11,35,791
210300,2022,0a4,1,0,42
210300,2022,20a59,4,12,335
210300,2022,5a19,0,0,22
210300,2022,60mais,9,31,681
210300,2023,0a4,1,3,43
210300,2023,20a59,5,16,348
210300,2023,5a19,0,0,31
210300,2023,60mais,15,45,677
210300,2024,0a4,0,0,27
210300,2024,20a59,3,9,305
210300,2024,5a19,0,0,23
210300,2024,60mais,17,51,725
210310,2008,0a4,1,0,5
210310,2008,20a59,0,1,5
210310,2008,5a19,0,0,1
210310,2008,60mais,0,6,20
210310,2009,0a4,0,1,3
210310,2009,20a59,0,0,4
210310,2009,60mais,0,2,10
210310,2010,0a4,0,0,2
210310,2010,20a59,0,0,5
210310,2010,5a19,0,0,2
210310,2010,60mais,1,5,18
210310,2011,20a59,0,2,10
210310,2011,5a19,0,0,1
210310,2011,60mais,0,4,18
210310,2012,0a4,0,0,1
210310,2012,20a59,0,1,10
210310,2012,60mais,0,2,14
210310,2013,0a4,0,0,1
210310,2013,20a59,0,0,6
210310,2013,5a19,0,0,2
210310,2013,60mais,1,0,21
210310,2014,20a59,0,3,13
210310,2014,5a19,0,1,3
210310,2014,60mais,1,0,22
210310,2015,0a4,0,0,3
210310,2015,20a59,0,1,8
210310,2015,5a19,0,0,1
210310,2015,60mais,0,0,24
210310,2016,0a4,0,0,3
210310,2016,20a59,0,0,12
210310,2016,5a19,0,0,2
210310,2016,60mais,0,0,20
210310,2017,0a4,0,0,2
210310,2017,20a59,1,1,11
210310,2017,60mais,0,3,35
210310,2018,0a4,0,0,3
210310,2018,20a59,0,2,11
210310,2018,5a19,0,0,1
210310,2018,60mais,1,1,27
210310,2019,0a4,0,0,3
210310,2019,20a59,0,0,12
210310,2019,60mais,0,1,40
210310,2020,0a4,0,0,1
210310,2020,20a59,0,1,15
210310,2020,60mais,0,1,24
210310,2021,0a4,0,0,1
210310,2021,20a59,0,0,15
210310,2021,5a19,0,0,1
210310,2021,60mais,0,4,39
210310,2022,0a4,0,0,2
210310,2022,20a59,0,1,13
210310,2022,60mais,0,5,38
210310,2023,0a4,0,0,3
210310,2023,20a59,0,3,15
210310,2023,60mais,0,1,32
210310,2024,0a4,0,0,4
210310,2024,20a59,0,0,13
210310,2024,60mais,0,5,46
210312,2008,20a59,0,5,7
210312,2008,5a19,0,0,1
210312,2008,60mais,0,6,13
210312,2009,0a4,0,0,3
210312,2009,20a59,0,2,14
210312,2009,5a19,0,0,1
210312,2009,60mais,0,5,12
210312,2010,0a4,0,0,2
210312,2010,20a59,0,3,16
210312,2010,5a19,0,0,1
210312,2010,60mais,0,1,9
210312,2011,0a4,0,0,3
210312,2011,20a59,0,4,12
210312,2011,5a19,0,1,3
210312,2011,60mais,0,2,16
210312,2012,0a4,0,0,1
210312,2012,20a59,0,1,6
210312,2012,5a19,0,1,2
210312,2012,60mais,0,3,11
210312,2013,0a4,1,0,4
210312,2013,20a59,0,0,8
210312,2013,60mais,0,1,16
210312,2014,0a4,0,0,2
210312,2014,20a59,0,0,4
210312,2014,5a19,0,1,1
210312,2014,60mais,0,2,15
210312,2015,20a59,0,2,12
210312,2015,5a19,0,1,2
210312,2015,60mais,0,0,18
210312,2016,0a4,0,0,2
210312,2016,20a59,0,3,18
210312,2016,60mais,0,3,17
210312,2017,20a59,0,2,19
210312,2017,5a19,0,2,2
210312,2017,60mais,0,1,17
210312,2018,0a4,0,0,7
210312,2018,20a59,0,0,8
210312,2018,60mais,0,0,25
210312,2019,0a4,0,0,3
210312,2019,20a59,0,0,14
210312,2019,60mais,0,2,19
210312,2020,0a4,0,0,2
210312,2020,20a59,0,0,18
210312,2020,60mais,0,1,14
210312,2021,0a4,0,1,1
210312,2021,20a59,0,3,16
210312,2021,60mais,0,2,29
210312,2022,0a4,0,0,2
210312,2022,20a59,0,0,17
210312,2022,5a19,0,0,2
210312,2022,60mais,0,1,20
210312,2023,0a4,0,0,2
210312,2023,20a59,0,2,20
210312,2023,60mais,0,2,33
210312,2024,0a4,0,0,2
210312,2024,20a59,0,0,9
210312,2024,5a19,0,0,2
210312,2024,60mais,0,0,17
210315,2008,0a4,0,0,1
210315,2008,20a59,0,0,5
210315,2008,60mais,0,0,10
210315,2009,0a4,0,0,1
210315,2009,20a59,0,1,2
210315,2009,60mais,0,6,7
210315,2010,0a4,0,0,3
210315,2010,20a59,0,0,8
210315,2010,5a19,0,0,2
210315,2010,60mais,0,0,11
210315,2011,0a4,0,0,7
210315,2011,20a59,0,2,11
210315,2011,5a19,0,0,1
210315,2011,60mais,0,0,8
210315,2012,0a4,0,0,6
210315,2012,20a59,1,1,16
210315,2012,5a19,1,0,2
210315,2012,60mais,0,1,10
210315,2013,20a59,0,1,10
210315,2013,60mais,1,0,6
210315,2014,0a4,1,0,6
210315,2014,20a59,0,3,13
210315,2014,5a19,0,0,2
210315,2014,60mais,0,1,9
210315,2015,0a4,0,0,6
210315,2015,20a59,0,0,7
210315,2015,5a19,0,0,2
210315,2015,60mais,0,0,10
210315,2016,0a4,0,0,2
210315,2016,20a59,0,0,8
210315,2016,60mais,0,1,18
210315,2017,0a4,0,0,8
210315,2017,20a59,0,0,9
210315,2017,5a19,0,0,1
210315,2017,60mais,0,1,14
210315,2018,0a4,0,0,3
210315,2018,20a59,0,4,10
210315,2018,5a19,0,0,5
210315,2018,60mais,0,0,10
210315,2019,0a4,0,0,3
210315,2019,20a59,0,0,13
210315,2019,5a19,0,0,4
210315,2019,60mais,0,0,13
210315,2020,0a4,0,0,3
210315,2020,20a59,0,1,14
210315,2020,60mais,0,0,28
210315,2021,0a4,0,2,6
210315,2021,20a59,0,0,13
210315,2021,5a19,0,0,2
210315,2021,60mais,0,1,30
210315,2022,0a4,0,1,2
210315,2022,20a59,0,2,12
210315,2022,5a19,0,0,1
210315,2022,60mais,0,4,25
210315,2023,0a4,0,0,3
210315,2023,20a59,0,0,17
210315,2023,5a19,0,0,4
210315,2023,60mais,0,0,21
210315,2024,0a4,0,0,9
210315,2024,20a59,0,1,14
210315,2024,5a19,0,0,2
210315,2024,60mais,0,1,26
210317,2008,0a4,0,0,3
210317,2008,20a59,0,1,15
210317,2008,5a19,0,1,3
210317,2008,60mais,0,1,10
210317,2009,0a4,1,0,12
210317,2009,20a59,0,1,9
210317,2009,60mais,0,1,22
210317,2010,0a4,0,0,8
210317,2010,20a59,1,2,20
210317,2010,5a19,0,0,1
210317,2010,60mais,0,1,19
210317,2011,0a4,1,0,9
210317,2011,20a59,1,3,23
210317,2011,5a19,0,0,1
210317,2011,60mais,0,1,20
210317,2012,0a4,0,0,9
210317,2012,20a59,0,5,18
210317,2012,5a19,0,0,3
210317,2012,60mais,0,1,15
210317,2013,0a4,0,0,4
210317,2013,20a59,0,2,14
210317,2013,5a19,0,0,1
210317,2013,60mais,0,2,28
210317,2014,0a4,0,0,2
210317,2014,20a59,0,2,15
210317,2014,60mais,0,2,20
210317,2015,0a4,0,1,6
210317,2015,20a59,0,0,14
210317,2015,5a19,0,0,3
210317,2015,60mais,0,2,21
210317,2016,0a4,0,0,7
210317,2016,20a59,0,1,16
210317,2016,5a19,0,0,3
210317,2016,60mais,0,1,17
210317,2017,0a4,0,0,3
210317,2017,20a59,0,0,19
210317,2017,60mais,0,3,29
210317,2018,0a4,0,0,4
210317,2018,20a59,0,2,16
210317,2018,5a19,0,1,2
210317,2018,60mais,0,3,21
210317,2019,0a4,0,0,5
210317,2019,20a59,0,3,18
210317,2019,5a19,0,0,3
210317,2019,60mais,0,2,27
210317,2020,20a59,0,1,25
210317,2020,5a19,0,0,2
210317,2020,60mais,0,1,34
210317,2021,0a4,0,0,10
210317,2021,20a59,0,1,21
210317,2021,5a19,0,1,3
210317,2021,60mais,0,0,39
210317,2022,0a4,0,0,6
210317,2022,20a59,0,0,15
210317,2022,5a19,0,0,3
210317,2022,60mais,0,1,43
210317,2023,0a4,0,0,4
210317,2023,20a59,0,4,22
210317,2023,5a19,0,1,3
210317,2023,60mais,1,0,28
210317,2024,0a4,0,1,7
210317,2024,20a59,0,1,22
210317,2024,5a19,0,0,6
210317,2024,60mais,0,6,43
210320,2008,0a4,3,2,55
210320,2008,20a59,0,3,87
210320,2008,5a19,0,0,8
210320,2008,60mais,3,13,168
210320,2009,0a4,0,0,39
210320,2009,20a59,1,2,83
210320,2009,5a19,1,2,18
210320,2009,60mais,4,9,181
210320,2010,0a4,4,0,47
210320,2010,20a59,0,5,73
210320,2010,5a19,0,0,10
210320,2010,60mais,2,4,201
210320,2011,0a4,2,0,48
210320,2011,20a59,0,4,98
210320,2011,5a19,0,0,10
210320,2011,60mais,0,6,213
210320,2012,0a4,0,1,27
210320,2012,20a59,0,1,97
210320,2012,5a19,0,0,17
210320,2012,60mais,1,5,211
210320,2013,0a4,0,1,36
210320,2013,20a59,0,3,99
210320,2013,5a19,0,2,14
210320,2013,60mais,0,12,233
210320,2014,0a4,0,0,25
210320,2014,20a59,0,4,131
210320,2014,5a19,0,0,14
210320,2014,60mais,3,7,229
210320,2015,0a4,0,0,25
210320,2015,20a59,0,2,127
210320,2015,5a19,0,0,13
210320,2015,60mais,1,2,246
210320,2016,0a4,0,2,19
210320,2016,20a59,1,5,113
210320,2016,5a19,0,0,13
210320,2016,60mais,2,16,287
210320,2017,0a4,1,0,31
210320,2017,20a59,1,1,117
210320,2017,5a19,0,0,18
210320,2017,60mais,2,10,246
210320,2018,0a4,0,1,25
210320,2018,20a59,0,5,123
210320,2018,5a19,0,1,11
210320,2018,60mais,1,9,254
210320,2019,0a4,1,3,21
210320,2019,20a59,0,5,110
210320,2019,5a19,0,0,5
210320,2019,60mais,1,19,309
210320,2020,0a4,0,0,21
210320,2020,20a59,1,3,142
210320,2020,5a19,0,1,16
210320,2020,60mais,0,23,372
210320,2021,0a4,1,0,18
210320,2021,20a59,0,2,172
210320,2021,5a19,0,0,12
210320,2021,60mais,0,11,323
210320,2022,0a4,0,1,23
210320,2022,20a59,1,2,153
210320,2022,5a19,0,0,9
210320,2022,60mais,3,6,291
210320,2023,0a4,0,0,12
210320,2023,20a59,2,0,122
210320,2023,5a19,0,0,8
210320,2023,60mais,2,3,242
210320,2024,0a4,0,0,16
210320,2024,20a59,2,2,108
210320,2024,5a19,0,0,15
210320,2024,60mais,3,8,296
210325,2008,0a4,1,0,10
210325,2008,20a59,0,1,25
210325,2008,5a19,0,0,3
210325,2008,60mais,0,0,28
210325,2009,0a4,1,0,3
210325,2009,20a59,0,0,14
210325,2009,5a19,0,0,2
210325,2009,60mais,0,0,27
210325,2010,0a4,0,0,4
210325,2010,20a59,0,2,12
210325,2010,5a19,0,0,2
210325,2010,60mais,0,1,24
210325,2011,0a4,0,0,1
210325,2011,20a59,0,0,14
210325,2011,5a19,0,0,3
210325,2011,60mais,1,3,26
210325,2012,0a4,0,0,3
210325,2012,20a59,0,0,13
210325,2012,60mais,0,3,23
210325,2013,0a4,0,0,4
210325,2013,20a59,0,2,20
210325,2013,60mais,0,5,32
210325,2014,0a4,0,0,2
210325,2014,20a59,0,0,23
210325,2014,5a19,0,0,1
210325,2014,60mais,0,1,39
210325,2015,0a4,0,0,4
210325,2015,20a59,0,0,18
210325,2015,5a19,0,0,5
210325,2015,60mais,0,6,29
210325,2016,0a4,0,0,2
210325,2016,20a59,0,1,18
210325,2016,5a19,0,0,1
210325,2016,60mais,0,9,36
210325,2017,0a4,0,0,5
210325,2017,20a59,0,0,10
210325,2017,5a19,0,0,1
210325,2017,60mais,0,12,50
210325,2018,0a4,0,0,6
210325,2018,20a59,0,1,19
210325,2018,5a19,0,0,2
210325,2018,60mais,0,6,37
210325,2019,0a4,0,0,7
210325,2019,20a59,0,0,20
210325,2019,5a19,0,0,1
210325,2019,60mais,1,0,47
210325,2020,0a4,0,0,4
210325,2020,20a59,0,2,21
210325,2020,5a19,0,0,3
210325,2020,60mais,0,4,52
210325,2021,0a4,0,1,4
210325,2021,20a59,0,1,32
210325,2021,5a19,0,0,1
210325,2021,60mais,0,9,72
210325,2022,0a4,0,1,7
210325,2022,20a59,0,2,31
210325,2022,5a19,0,0,3
210325,2022,60mais,0,5,48
210325,2023,20a59,1,1,26
210325,2023,5a19,0,0,3
210325,2023,60mais,0,5,63
210325,2024,0a4,0,0,5
210325,2024,20a59,2,1,16
210325,2024,5a19,0,0,2
210325,2024,60mais,0,2,47
210330,2008,0a4,2,0,44
210330,2008,20a59,2,0,163
210330,2008,5a19,0,0,15
210330,2008,60mais,4,16,275
210330,2009,0a4,5,0,43
210330,2009,20a59,1,6,164
210330,2009,5a19,1,1,7
210330,2009,60mais,6,12,303
210330,2010,0a4,3,0,44
210330,2010,20a59,1,2,159
210330,2010,5a19,0,1,11
210330,2010,60mais,2,20,292
210330,2011,0a4,0,1,39
210330,2011,20a59,1,7,197
210330,2011,5a19,0,0,17
210330,2011,60mais,3,8,303
210330,2012,0a4,2,0,37
210330,2012,20a59,1,2,160
210330,2012,5a19,0,0,11
210330,2012,60mais,2,10,347
210330,2013,0a4,0,1,44
210330,2013,20a59,1,1,173
210330,2013,5a19,0,0,20
210330,2013,60mais,2,7,349
210330,2014,0a4,0,0,47
210330,2014,20a59,0,1,176
210330,2014,5a19,0,1,20
210330,2014,60mais,2,9,381
210330,2015,0a4,0,3,36
210330,2015,20a59,1,5,209
210330,2015,5a19,0,0,18
210330,2015,60mais,2,14,449
210330,2016,0a4,2,0,31
210330,2016,20a59,0,2,210
210330,2016,5a19,0,1,24
210330,2016,60mais,3,0,407
210330,2017,0a4,1,0,37
210330,2017,20a59,0,5,170
210330,2017,5a19,0,2,17
210330,2017,60mais,2,12,421
210330,2018,0a4,1,0,31
210330,2018,20a59,1,2,198
210330,2018,5a19,0,0,9
210330,2018,60mais,4,13,412
210330,2019,0a4,0,1,32
210330,2019,20a59,0,5,195
210330,2019,5a19,1,1,18
210330,2019,60mais,2,14,446
210330,2020,0a4,1,1,32
210330,2020,20a59,1,13,266
210330,2020,5a19,0,2,28
210330,2020,60mais,2,20,509
210330,2021,0a4,0,2,37
210330,2021,20a59,0,8,256
210330,2021,5a19,0,1,16
210330,2021,60mais,2,17,519
210330,2022,0a4,0,2,23
210330,2022,20a59,0,9,204
210330,2022,5a19,1,1,17
210330,2022,60mais,2,14,419
210330,2023,0a4,0,0,23
210330,2023,20a59,1,14,216
210330,2023,5a19,0,0,19
210330,2023,60mais,1,13,430
210330,2024,0a4,0,0,32
210330,2024,20a59,0,12,226
210330,2024,5a19,0,0,20
210330,2024,60mais,2,14,481
210340,2008,0a4,4,0,23
210340,2008,20a59,0,2,52
210340,2008,5a19,0,0,10
210340,2008,60mais,1,13,126
210340,2009,0a4,1,0,20
210340,2009,20a59,0,2,70
210340,2009,5a19,0,0,7
210340,2009,60mais,1,10,128
210340,2010,0a4,1,0,19
210340,2010,20a59,0,0,73
210340,2010,5a19,0,0,11
210340,2010,60mais,1,1,112
210340,2011,0a4,0,0,17
210340,2011,20a59,0,0,58
210340,2011,5a19,0,0,8
210340,2011,60mais,2,2,165
210340,2012,0a4,0,1,28
210340,2012,20a59,0,0,86
210340,2012,5a19,0,0,10
210340,2012,60mais,1,0,112
210340,2013,0a4,1,1,28
210340,2013,20a59,0,0,77
210340,2013,5a19,0,0,8
210340,2013,60mais,0,2,124
210340,2014,0a4,1,1,24
210340,2014,20a59,1,4,83
210340,2014,5a19,0,1,13
210340,2014,60mais,1,7,125
210340,2015,0a4,0,0,13
210340,2015,20a59,0,3,78
210340,2015,5a19,0,1,9
210340,2015,60mais,1,1,155
210340,2016,0a4,1,0,21
210340,2016,20a59,0,1,93
210340,2016,5a19,1,0,7
210340,2016,60mais,2,0,166
210340,2017,0a4,0,1,21
210340,2017,20a59,0,1,62
210340,2017,5a19,0,0,5
210340,2017,60mais,1,9,177
210340,2018,0a4,0,0,12
210340,2018,20a59,0,3,68
210340,2018,5a19,1,0,8
210340,2018,60mais,0,10,169
210340,2019,0a4,0,0,13
210340,2019,20a59,0,0,74
210340,2019,5a19,0,0,6
210340,2019,60mais,2,5,179
210340,2020,0a4,0,0,20
210340,2020,20a59,1,3,96
210340,2020,5a19,0,0,8
210340,2020,60mais,0,11,208
210340,2021,0a4,0,2,13
210340,2021,20a59,0,1,107
210340,2021,5a19,0,0,9
210340,2021,60mais,3,7,226
210340,2022,0a4,0,0,11
210340,2022,20a59,0,4,100
210340,2022,5a19,0,0,9
210340,2022,60mais,2,9,193
210340,2023,0a4,0,0,13
210340,2023,20a59,0,2,100
210340,2023,5a19,0,0,3
210340,2023,60mais,3,4,225
210340,2024,0a4,0,0,8
210340,2024,20a59,0,2,114
210340,2024,5a19,0,0,13
210340,2024,60mais,5,2,207
210350,2008,0a4,4,0,20
210350,2008,20a59,0,1,57
210350,2008,5a19,0,1,5
210350,2008,60mais,0,9,62
210350,2009,0a4,0,0,16
210350,2009,20a59,0,4,57
210350,2009,5a19,0,0,7
210350,2009,60mais,2,3,69
210350,2010,0a4,1,3,14
210350,2010,20a59,0,2,40
210350,2010,5a19,0,0,9
210350,2010,60mais,0,1,72
210350,2011,0a4,0,0,8
210350,2011,20a59,0,1,53
210350,2011,5a19,0,0,9
210350,2011,60mais,0,6,75
210350,2012,0a4,0,0,9
210350,2012,20a59,1,2,54
210350,2012,5a19,0,0,4
210350,2012,60mais,0,2,80
210350,2013,0a4,0,0,15
210350,2013,20a59,0,2,70
210350,2013,5a19,0,1,7
210350,2013,60mais,2,4,106
210350,2014,0a4,0,0,13
210350,2014,20a59,0,0,51
210350,2014,5a19,0,0,14
210350,2014,60mais,0,2,99
210350,2015,0a4,0,0,12
210350,2015,20a59,0,0,68
210350,2015,5a19,0,1,8
210350,2015,60mais,0,2,97
210350,2016,0a4,1,0,16
210350,2016,20a59,0,1,71
210350,2016,5a19,0,0,13
210350,2016,60mais,1,1,100
210350,2017,0a4,0,0,8
210350,2017,20a59,0,2,62
210350,2017,5a19,0,0,6
210350,2017,60mais,1,1,122
210350,2018,0a4,0,0,11
210350,2018,20a59,0,2,65
210350,2018,5a19,0,0,6
210350,2018,60mais,1,11,110
210350,2019,0a4,0,0,10
210350,2019,20a59,0,3,77
210350,2019,5a19,0,0,2
210350,2019,60mais,2,3,85
210350,2020,0a4,0,0,7
210350,2020,20a59,0,10,110
210350,2020,5a19,0,0,7
210350,2020,60mais,1,14,154
210350,2021,0a4,1,0,15
210350,2021,20a59,0,7,68
210350,2021,5a19,0,0,7
210350,2021,60mais,1,17,141
210350,2022,0a4,1,0,18
210350,2022,20a59,0,4,82
210350,2022,5a19,0,0,4
210350,2022,60mais,0,21,158
210350,2023,0a4,0,2,11
210350,2023,20a59,0,8,68
210350,2023,5a19,0,0,4
210350,2023,60mais,0,15,149
210350,2024,0a4,1,0,9
210350,2024,20a59,0,6,80
210350,2024,5a19,0,0,7
210350,2024,60mais,1,7,147
210355,2008,0a4,1,0,3
210355,2008,20a59,0,4,15
210355,2008,5a19,0,0,1
210355,2008,60mais,0,3,7
210355,2009,0a4,2,0,3
210355,2009,20a59,0,1,15
210355,2009,5a19,0,0,6
210355,2009,60mais,0,1,11
210355,2010,0a4,0,2,4
210355,2010,20a59,0,1,14
210355,2010,5a19,0,0,2
210355,2010,60mais,0,2,18
210355,2011,0a4,0,0,6
210355,2011,20a59,0,2,16
210355,2011,5a19,0,0,1
210355,2011,60mais,0,1,16
210355,2012,0a4,0,0,2
210355,2012,20a59,0,3,21
210355,2012,5a19,0,0,2
210355,2012,60mais,0,2,23
210355,2013,0a4,0,1,5
210355,2013,20a59,0,0,13
210355,2013,5a19,0,0,2
210355,2013,60mais,0,0,21
210355,2014,0a4,0,0,1
210355,2014,20a59,0,1,25
210355,2014,5a19,0,0,2
210355,2014,60mais,0,0,21
210355,2015,0a4,0,0,5
210355,2015,20a59,0,0,13
210355,2015,5a19,0,0,1
210355,2015,60mais,0,0,21
210355,2016,0a4,0,0,2
210355,2016,20a59,0,0,24
210355,2016,5a19,0,0,1
210355,2016,60mais,0,0,25
210355,2017,0a4,0,0,7
210355,2017,20a59,0,0,9
210355,2017,60mais,0,0,27
210355,2018,0a4,0,0,4
210355,2018,20a59,0,2,17
210355,2018,5a19,0,0,1
210355,2018,60mais,0,1,28
210355,2019,0a4,0,0,4
210355,2019,20a59,0,3,19
210355,2019,5a19,0,0,3
210355,2019,60mais,0,1,21
210355,2020,0a4,0,0,6
210355,2020,20a59,0,4,28
210355,2020,5a19,0,0,1
210355,2020,60mais,1,0,54
210355,2021,0a4,0,0,6
210355,2021,20a59,0,0,15
210355,2021,5a19,0,1,1
210355,2021,60mais,0,2,29
210355,2022,0a4,0,0,4
210355,2022,20a59,0,1,17
210355,2022,5a19,0,1,1
210355,2022,60mais,0,0,24
210355,2023,0a4,0,0,2
210355,2023,20a59,0,2,24
210355,2023,5a19,0,1,2
210355,2023,60mais,0,1,32
210355,2024,0a4,0,0,3
210355,2024,20a59,0,3,25
210355,2024,5a19,0,1,4
210355,2024,60mais,1,1,25
210360,2008,0a4,1,0,30
210360,2008,20a59,2,2,82
210360,2008,5a19,0,0,8
210360,2008,60mais,4,2,122
210360,2009,0a4,0,0,27
210360,2009,20a59,1,3,74
210360,2009,5a19,0,0,4
210360,2009,60mais,2,1,134
210360,2010,0a4,1,0,23
210360,2010,20a59,0,0,62
210360,2010,5a19,0,0,4
210360,2010,60mais,0,1,80
210360,2011,0a4,0,1,19
210360,2011,20a59,0,5,75
210360,2011,5a19,0,0,4
210360,2011,60mais,4,0,117
210360,2012,0a4,0,0,25
210360,2012,20a59,1,3,110
210360,2012,5a19,0,0,8
210360,2012,60mais,1,9,156
210360,2013,0a4,1,0,21
210360,2013,20a59,0,16,84
210360,2013,5a19,0,2,7
210360,2013,60mais,1,53,205
210360,2014,0a4,2,0,13
210360,2014,20a59,0,4,115
210360,2014,5a19,0,0,9
210360,2014,60mais,1,12,198
210360,2015,0a4,0,2,20
210360,2015,20a59,2,13,129
210360,2015,5a19,0,2,11
210360,2015,60mais,1,34,212
210360,2016,0a4,1,0,20
210360,2016,20a59,0,5,124
210360,2016,5a19,0,0,18
210360,2016,60mais,3,27,204
210360,2017,0a4,0,0,16
210360,2017,20a59,1,5,100
210360,2017,5a19,1,1,22
210360,2017,60mais,2,15,244
210360,2018,0a4,0,2,10
210360,2018,20a59,0,4,127
210360,2018,5a19,0,0,11
210360,2018,60mais,6,16,235
210360,2019,0a4,0,0,9
210360,2019,20a59,0,1,112
210360,2019,5a19,0,0,8
210360,2019,60mais,2,12,224
210360,2020,0a4,1,0,17
210360,2020,20a59,0,9,111
210360,2020,5a19,0,0,9
210360,2020,60mais,1,16,283
210360,2021,0a4,0,2,24
210360,2021,20a59,2,5,129
210360,2021,5a19,0,0,9
210360,2021,60mais,0,6,281
210360,2022,0a4,0,0,12
210360,2022,20a59,2,5,118
210360,2022,5a19,0,0,13
210360,2022,60mais,4,11,277
210360,2023,0a4,2,1,16
210360,2023,20a59,1,4,119
210360,2023,5a19,0,1,8
210360,2023,60mais,0,12,253
210360,2024,0a4,1,0,11
210360,2024,20a59,0,8,127
210360,2024,5a19,0,0,8
210360,2024,60mais,2,10,234
210370,2008,0a4,1,1,22
210370,2008,20a59,3,8,49
210370,2008,5a19,0,0,4
210370,2008,60mais,0,27,102
210370,2009,0a4,1,0,25
210370,2009,20a59,1,3,47
210370,2009,5a19,0,0,8
210370,2009,60mais,3,21,133
210370,2010,0a4,3,1,21
210370,2010,20a59,0,8,42
210370,2010,5a19,0,0,4
210370,2010,60mais,3,29,94
210370,2011,0a4,0,1,15
210370,2011,20a59,0,13,55
210370,2011,5a19,0,0,2
210370,2011,60mais,1,33,110
210370,2012,0a4,3,0,16
210370,2012,20a59,0,11,48
210370,2012,5a19,0,1,2
210370,2012,60mais,2,37,92
210370,2013,0a4,1,2,15
210370,2013,20a59,1,7,47
210370,2013,5a19,0,2,9
210370,2013,60mais,2,48,117
210370,2014,0a4,0,1,11
210370,2014,20a59,0,8,53
210370,2014,5a19,0,1,8
210370,2014,60mais,1,12,102
210370,2015,0a4,0,1,8
210370,2015,20a59,0,7,57
210370,2015,5a19,0,0,6
210370,2015,60mais,1,13,151
210370,2016,0a4,0,0,8
210370,2016,20a59,0,4,46
210370,2016,5a19,0,0,5
210370,2016,60mais,3,16,138
210370,2017,0a4,0,0,10
210370,2017,20a59,0,2,54
210370,2017,5a19,0,0,8
210370,2017,60mais,0,17,138
210370,2018,0a4,0,0,18
210370,2018,20a59,0,8,59
210370,2018,5a19,0,0,4
210370,2018,60mais,0,18,125
210370,2019,0a4,0,0,5
210370,2019,20a59,0,7,55
210370,2019,5a19,0,1,4
210370,2019,60mais,2,4,117
210370,2020,0a4,0,0,3
210370,2020,20a59,0,1,66
210370,2020,5a19,0,0,3
210370,2020,60mais,0,8,148
210370,2021,0a4,0,1,8
210370,2021,20a59,0,4,68
210370,2021,5a19,0,0,3
210370,2021,60mais,0,10,144
210370,2022,0a4,0,0,4
210370,2022,20a59,0,4,71
210370,2022,5a19,0,0,1
210370,2022,60mais,0,8,137
210370,2023,0a4,0,0,12
210370,2023,20a59,0,3,52
210370,2023,5a19,0,1,2
210370,2023,60mais,0,12,115
210370,2024,0a4,0,1,8
210370,2024,20a59,0,4,59
210370,2024,5a19,0,0,1
210370,2024,60mais,1,7,131
210375,2008,0a4,0,1,2
210375,2008,20a59,0,1,26
210375,2008,5a19,0,0,3
210375,2008,60mais,1,6,39
210375,2009,0a4,0,0,8
210375,2009,20a59,0,1,14
210375,2009,60mais,0,1,17
210375,2010,0a4,0,0,4
210375,2010,20a59,0,4,27
210375,2010,5a19,0,0,2
210375,2010,60mais,0,1,23
210375,2011,0a4,0,1,4
210375,2011,20a59,0,1,20
210375,2011,5a19,0,2,2
210375,2011,60mais,1,3,43
210375,2012,0a4,0,0,1
210375,2012,20a59,0,1,18
210375,2012,5a19,0,0,2
210375,2012,60mais,0,1,42
210375,2013,0a4,1,0,3
210375,2013,20a59,0,2,24
210375,2013,5a19,0,0,3
210375,2013,60mais,0,7,53
210375,2014,0a4,0,0,6
210375,2014,20a59,0,0,23
210375,2014,5a19,0,0,2
210375,2014,60mais,0,3,38
210375,2015,0a4,0,0,8
210375,2015,20a59,0,1,21
210375,2015,5a19,0,0,4
210375,2015,60mais,1,0,50
210375,2016,0a4,0,0,4
210375,2016,20a59,0,0,22
210375,2016,60mais,0,4,51
210375,2017,0a4,0,0,2
210375,2017,20a59,0,1,22
210375,2017,5a19,0,0,2
210375,2017,60mais,2,2,54
210375,2018,0a4,0,1,3
210375,2018,20a59,0,0,29
210375,2018,5a19,0,0,4
210375,2018,60mais,0,1,46
210375,2019,0a4,0,0,3
210375,2019,20a59,0,0,25
210375,2019,5a19,0,0,2
210375,2019,60mais,0,4,56
210375,2020,0a4,0,0,2
210375,2020,20a59,0,2,36
210375,2020,5a19,0,0,6
210375,2020,60mais,0,1,66
210375,2021,0a4,0,1,8
210375,2021,20a59,0,2,41
210375,2021,5a19,0,0,1
210375,2021,60mais,0,0,69
210375,2022,0a4,0,0,2
210375,2022,20a59,0,1,33
210375,2022,5a19,0,0,5
210375,2022,60mais,1,5,55
210375,2023,0a4,0,0,2
